ad_window_id,window_name,ad_tab_id,tab_name,tablevel,tab_seq,whereclause,orderbyclause,filterclause,hqlwhereclause,hqlorderbyclause,hqlfilterclause,tablename,entity_classname,entity_alias,entity_javapackage,ad_field_id,field_name,field_isactive,isdisplayed,isreadonly,isshowninstatusbar,displaylogic,displaylogic_server,displaylogicgrid,field_seq,columnname,ad_reference_id,ismandatory,isupdateable,defaultvalue,fieldlength,valuemin,valuemax,ad_val_rule_id,readonlylogic,reference_name,callout_class
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,D28C4F787B89460499CBD9FACA78B952,1st Dimension,Y,Y,N,N,@ACCT_DIMENSION_DISPLAY@,,,2030,User1_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,@Posted@='Y',OBUISEL_Selector Reference,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,838797E4AFB8493A997A30A6DB962966,2nd Dimension,Y,Y,N,N,@ACCT_DIMENSION_DISPLAY@,,,2040,User2_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,@Posted@='Y',OBUISEL_Selector Reference,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,D523D045C0050880E040007F0100468E,Explode,Y,Y,N,N,@IsStocked@='N' & @isBOM@='Y' & @explode@!'Y' & @Processed@='N',,,2050,Explode,28,N,Y,,1,,,,,Button,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,D523D045C0060880E040007F0100468E,BOM_Parent_ID,Y,N,N,N,,,,2060,BOM_Parent_ID,30,N,Y,,32,,,,,Search,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,,Created,Y,N,Y,N,,,,99999,Created,16,Y,N,,19,,,,,DateTime,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,,CreatedBy,Y,N,Y,N,,,,99999,CreatedBy,30,Y,N,,22,,,,,Search,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,,Overdue_Return_Days,Y,N,Y,N,,,,99999,Overdue_Return_Days,11,N,Y,,12,,,,,Integer,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,,Print_Description,Y,N,Y,N,,,,99999,Print_Description,20,Y,Y,N,1,,,,,YesNo,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,,Relate_Orderline,Y,N,Y,N,,,,99999,Relate_Orderline,28,Y,Y,N,1,,,,,Button,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,,Replacedorderline_id,Y,N,Y,N,,,,99999,Replacedorderline_id,18,N,Y,,32,,,,,Table,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,,Returnline,Y,N,Y,N,,,,99999,Returnline,10,N,Y,,1,,,,,String,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,,Updated,Y,N,Y,N,,,,99999,Updated,16,Y,N,,19,,,,,DateTime,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,,UpdatedBy,Y,N,Y,N,,,,99999,UpdatedBy,30,Y,N,,22,,,,,Search,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,3400,Client,Y,N,N,N,,,,,AD_Client_ID,19,Y,N,@AD_Client_ID@,22,,,,@Processed@='Y',TableDir,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,3394,Currency,Y,N,Y,N,,,,,C_Currency_ID,19,Y,N,@C_Currency_ID@,22,,,,,TableDir,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,3410,Charge Amount,N,N,N,N,@HasCharge@='Y',,,,ChargeAmt,12,N,Y,0,22,,,,@Processed@='Y',Amount,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,7E37B8136CC475EFE040007F0100360F,C_Order_Discount_ID,Y,N,N,N,,,,,C_Order_Discount_ID,19,N,Y,,32,,,,,TableDir,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,3402,Purchase Order,Y,N,Y,N,,,,,C_Order_ID,30,Y,N,,60,,,,,Search,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,3399,Purchase Order Line,Y,N,N,N,,,,,C_OrderLine_ID,13,Y,N,,32,,,,,ID,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,CE4DBA92A2EE0C3CE040007F0100316C,Create Reservation,N,N,N,N,,,,,Create_Reservation,17,N,Y,,60,,,,@processed@='Y',List,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,3406,Date Delivered,Y,N,Y,N,,,,,DateDelivered,15,N,N,,10,,,,,Date,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,3407,Invoice Date,Y,N,Y,N,,,,,DateInvoiced,15,N,N,,10,,,,,Date,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,3411,Direct shipment,Y,N,N,N,,,,,DirectShip,20,Y,N,,1,,,,@Processed@='Y',YesNo,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,3401,Active,Y,N,N,N,,,,,IsActive,20,Y,Y,,1,,,,,YesNo,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,8249,Description Only,Y,N,N,N,,,,,IsDescription,20,Y,Y,N,1,,,,,YesNo,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,CE612A71B702D54AE040007F01001500,Manage Reservation,N,N,N,N,,,,,Manage_Reservation,28,N,Y,,1,,,,,Button,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,801512,Promotion/Discount,Y,N,N,N,,,,,M_Offer_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,10,,,,,OBUISEL_Selector Reference,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,CB9F7E1068619731E040007F01000F07,Warehouse Rule,Y,N,N,N,,,,,M_Warehouse_Rule_ID,19,N,Y,,32,,,,,TableDir,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,3417,Price Limit,Y,N,Y,N,,,,,PriceLimit,800008,Y,Y,,22,,,,,Price,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,5904,SO/PO Reference,N,N,Y,N,,,,,Ref_OrderLine_ID,30,N,N,,60,,,,,Search,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,CE4DBA92A2EF0C3CE040007F0100316C,Reservation Status,N,N,N,N,,,,,SO_Res_Status,17,N,Y,,60,,,,,List,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,5388,Resource Assignment,Y,N,N,N,,,,,S_ResourceAssignment_ID,33,N,Y,,22,,,,,Assignment,
181,Purchase Order,ADBD1719BFA14C97A32C7B6E8452D14F,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,OrderLineTax,,org.openbravo.model.ad.access,7E595A11D651446FE040007F010052E9,Line No.,Y,Y,N,N,,,,10,Line,11,N,Y,"@SQL=SELECT COALESCE(MAX(LINE),0)+10 AS DefaultValue FROM C_ORDERLINETAX WHERE C_ORDERLINE_ID=@C_OrderLine_ID@",12,,,,,Integer,
181,Purchase Order,ADBD1719BFA14C97A32C7B6E8452D14F,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,OrderLineTax,,org.openbravo.model.ad.access,7E595A11D64F446FE040007F010052E9,Tax,Y,Y,N,N,,,,20,C_Tax_ID,19,Y,Y,,32,,,,,TableDir,
181,Purchase Order,ADBD1719BFA14C97A32C7B6E8452D14F,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,OrderLineTax,,org.openbravo.model.ad.access,7E595A11D653446FE040007F010052E9,Taxable Amount,Y,Y,N,N,,,,30,Taxbaseamt,12,Y,Y,0,12,,,,,Amount,
181,Purchase Order,ADBD1719BFA14C97A32C7B6E8452D14F,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,OrderLineTax,,org.openbravo.model.ad.access,7E595A11D652446FE040007F010052E9,Tax Amount,Y,Y,N,N,,,,40,Taxamt,12,Y,Y,0,12,,,,,Amount,
181,Purchase Order,ADBD1719BFA14C97A32C7B6E8452D14F,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,OrderLineTax,,org.openbravo.model.ad.access,,Created,Y,N,Y,N,,,,99999,Created,16,Y,N,SYSDATE,19,,,,,DateTime,
181,Purchase Order,ADBD1719BFA14C97A32C7B6E8452D14F,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,OrderLineTax,,org.openbravo.model.ad.access,,Createdby,Y,N,Y,N,,,,99999,Createdby,30,Y,N,,32,,,,,Search,
181,Purchase Order,ADBD1719BFA14C97A32C7B6E8452D14F,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,OrderLineTax,,org.openbravo.model.ad.access,,Updated,Y,N,Y,N,,,,99999,Updated,16,Y,N,SYSDATE,19,,,,,DateTime,
181,Purchase Order,ADBD1719BFA14C97A32C7B6E8452D14F,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,OrderLineTax,,org.openbravo.model.ad.access,,Updatedby,Y,N,Y,N,,,,99999,Updatedby,30,Y,N,,32,,,,,Search,
181,Purchase Order,ADBD1719BFA14C97A32C7B6E8452D14F,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,OrderLineTax,,org.openbravo.model.ad.access,7E595A11D64A446FE040007F010052E9,Client,Y,N,N,N,,,,,AD_Client_ID,19,Y,N,@AD_CLIENT_ID@,32,,,103,,TableDir,
181,Purchase Order,ADBD1719BFA14C97A32C7B6E8452D14F,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,OrderLineTax,,org.openbravo.model.ad.access,7E595A11D64B446FE040007F010052E9,Organization,Y,N,N,N,,,,,AD_Org_ID,19,Y,N,@AD_ORG_ID@,32,,,104,,TableDir,
181,Purchase Order,ADBD1719BFA14C97A32C7B6E8452D14F,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,OrderLineTax,,org.openbravo.model.ad.access,7E595A11D64C446FE040007F010052E9,Purchase Order,Y,N,N,N,,,,,C_Order_ID,19,Y,N,,32,,,,,TableDir,
181,Purchase Order,ADBD1719BFA14C97A32C7B6E8452D14F,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,OrderLineTax,,org.openbravo.model.ad.access,7E595A11D64D446FE040007F010052E9,Purchase Order Line,Y,N,N,N,,,,,C_Orderline_ID,30,Y,N,,32,,,,,Search,
181,Purchase Order,ADBD1719BFA14C97A32C7B6E8452D14F,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,OrderLineTax,,org.openbravo.model.ad.access,7E595A11D64E446FE040007F010052E9,Order Line Tax,Y,N,N,N,,,,,C_Orderlinetax_ID,13,Y,N,,32,,,,,ID,
181,Purchase Order,ADBD1719BFA14C97A32C7B6E8452D14F,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,OrderLineTax,,org.openbravo.model.ad.access,7E595A11D650446FE040007F010052E9,Active,Y,N,N,N,,,,,Isactive,20,Y,Y,Y,1,,,,,YesNo,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,E9232AE996584C9C8AE3A98C745ED0E2,Client,Y,Y,N,N,,,,10,AD_Client_ID,19,Y,N,@AD_CLIENT_ID@,32,,,103,,TableDir,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,228E6947888B402CB6297A61ECD1859F,Organization,Y,Y,N,N,,,,20,AD_Org_ID,19,Y,N,@AD_ORG_ID@,32,,,104,,TableDir,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,890E3601985D47E697C6F85DDBB40C91,Purchase Order Line,Y,Y,Y,N,,,,30,C_Orderline_ID,30,Y,Y,,32,,,,,Search,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,531A63E826304C4A92626214CF85A01C,Product,Y,Y,Y,N,,,,40,M_Product_ID,30,Y,Y,,32,,,,,Search,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,844A1E33C59C46B6BF647DE2B0FE6705,Incoterms,Y,Y,N,N,,,,50,C_Incoterms_ID,19,N,Y,,32,,,,@INTR_ORDER@='Y',TableDir,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,216D685BAB5D4C718F5E43E23566C248,Transaction Type,Y,Y,N,N,,,,60,Transaction_Type,17,N,Y,,60,,,,@INTR_ORDER@='Y',List,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,C7F9C50AA2134714958766CB631856A6,Transportation Type,Y,Y,N,N,,,,70,Transportation_Type,17,N,Y,,60,,,,@INTR_ORDER@='Y',List,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,07D117259A5840BE846C1248E119B639,Port/Airport,Y,Y,N,N,@Transportation_Type@='1' | @Transportation_Type@='4',,,80,Port,17,N,Y,,60,,,,@INTR_ORDER@='Y',List,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,55978635A329477BAD718240FE88F9E1,Statistical Regime,Y,Y,N,N,,,,90,Statistical_Regime,17,N,Y,,60,,,,@INTR_ORDER@='Y',List,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,7C653F91B02A4AD4AC1172F3BC3DD619,Country of Origin,Y,Y,N,N,,,,100,Orig_C_Country_ID,18,N,Y,,32,,,,@INTR_ORDER@='Y',Table,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,3EAE727ACDEE41478EE062F21D2EFF63,Commodity Code,Y,Y,N,N,,,,110,NC8_Code,10,N,Y,,8,,,,@INTR_ORDER@='Y',String,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,E02AE75180134F3EA7EFA96129632918,Net Mass (Kg),Y,Y,N,N,,,,120,Netmass_Kg,22,N,Y,,22,,,,@INTR_ORDER@='Y',Number,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,30C6B493E4C64834BBB560CD83C6F849,Has Suplementary Unit,Y,Y,N,N,,,,130,Hasunit,20,Y,Y,N,1,,,,@INTR_ORDER@='Y',YesNo,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,3518DDC862A94F23BAE90DF600D8332F,Supplementary UOM,Y,Y,N,N,@Hasunit@='Y',,,140,Intr_C_Uom_ID,19,N,Y,,32,,,,@INTR_ORDER@='Y',TableDir,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,B189001C3A284476B79AB1B87BEA8B82,Conversion Rate,Y,Y,N,N,@Hasunit@='Y',,,150,Conversion,12,N,Y,,22,,,,@INTR_ORDER@='Y',Amount,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,,Created,Y,N,Y,N,,,,99999,Created,16,Y,N,@#Date@,19,,,,,DateTime,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,,Createdby,Y,N,Y,N,,,,99999,Createdby,30,Y,N,,32,,,,,Search,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,,Updated,Y,N,Y,N,,,,99999,Updated,16,Y,N,@#Date@,19,,,,,DateTime,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,,Updatedby,Y,N,Y,N,,,,99999,Updatedby,30,Y,N,,32,,,,,Search,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,5EA06B036D9648F9AA4EA9EA9A229BD1,Intr_C_Orderline_ID,Y,N,N,N,,,,,Intr_C_Orderline_ID,13,Y,N,,32,,,,,ID,
181,Purchase Order,15AB548E781248DBBAE32A7646B98AF8,Intrastat,2,28,,,,,,,INTR_C_ORDERLINE,IntrastatOrderLine,,org.openbravo.module.intrastat,2DE7EA4438A64856AE5FD4420523DDD2,Active,Y,N,N,N,,,,,Isactive,20,Y,Y,Y,1,,,,,YesNo,
181,Purchase Order,64B971D786A646DC9656534AABB13FA9,Prereserved Qty,2,28,,,,,,,M_Reservation_Stock,ReservationStock,,org.openbravo.model.materialmgmt.onhandquantity,CEF0AE69A5DEF9DCE040007F010028FE,Stock Reservation,Y,Y,N,N,,,,10,M_Reservation_ID,95E2A8B50A254B2AAE6774B8C2F28120,Y,N,,32,,,,,OBUISEL_Selector Reference,
181,Purchase Order,64B971D786A646DC9656534AABB13FA9,Prereserved Qty,2,28,,,,,,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,801E3D9BC2A74C7F9E48D8BE9B272510,Customer,Y,Y,N,N,,,,15,C_BPartner_ID,30,N,Y,@SQL=SELECT C_BPartner_ID AS DefaultValue FROM C_Order WHERE C_Order_ID=@C_Order_ID@,60,,,,@Posted@='Y',Search,
181,Purchase Order,64B971D786A646DC9656534AABB13FA9,Prereserved Qty,2,28,,,,,,,M_Reservation_Stock,ReservationStock,,org.openbravo.model.materialmgmt.onhandquantity,CEF0AE69A5E2F9DCE040007F010028FE,Storage Bin,Y,Y,N,N,,,,20,M_Locator_ID,30,N,Y,,32,,,,,Search,
181,Purchase Order,64B971D786A646DC9656534AABB13FA9,Prereserved Qty,2,28,,,,,,,M_Reservation_Stock,ReservationStock,,org.openbravo.model.materialmgmt.onhandquantity,CEF0AE69A5E3F9DCE040007F010028FE,Attribute Set Value,Y,Y,N,N,,,,30,M_Attributesetinstance_ID,35,N,Y,,32,,,,,PAttribute,
181,Purchase Order,64B971D786A646DC9656534AABB13FA9,Prereserved Qty,2,28,,,,,,,M_Reservation_Stock,ReservationStock,,org.openbravo.model.materialmgmt.onhandquantity,CEF0AE69A5E1F9DCE040007F010028FE,Allocated,Y,Y,N,N,,,,40,IsAllocated,20,Y,Y,N,1,,,,,YesNo,
181,Purchase Order,64B971D786A646DC9656534AABB13FA9,Prereserved Qty,2,28,,,,,,,M_Reservation_Stock,ReservationStock,,org.openbravo.model.materialmgmt.onhandquantity,CEF0AE69A5E0F9DCE040007F010028FE,Quantity,Y,Y,N,N,,,,50,Quantity,29,Y,Y,,12,,,,,Quantity,
181,Purchase Order,64B971D786A646DC9656534AABB13FA9,Prereserved Qty,2,28,,,,,,,M_Reservation_Stock,ReservationStock,,org.openbravo.model.materialmgmt.onhandquantity,CEF0AE69A5E4F9DCE040007F010028FE,Released,Y,Y,N,N,,,,60,ReleasedQty,29,N,Y,,12,,,,,Quantity,
181,Purchase Order,64B971D786A646DC9656534AABB13FA9,Prereserved Qty,2,28,,,,,,,M_Reservation_Stock,ReservationStock,,org.openbravo.model.materialmgmt.onhandquantity,,Created,Y,N,Y,N,,,,99999,Created,16,Y,N,SYSDATE,19,,,,,DateTime,
181,Purchase Order,64B971D786A646DC9656534AABB13FA9,Prereserved Qty,2,28,,,,,,,M_Reservation_Stock,ReservationStock,,org.openbravo.model.materialmgmt.onhandquantity,,Createdby,Y,N,Y,N,,,,99999,Createdby,30,Y,N,,32,,,,,Search,
181,Purchase Order,64B971D786A646DC9656534AABB13FA9,Prereserved Qty,2,28,,,,,,,M_Reservation_Stock,ReservationStock,,org.openbravo.model.materialmgmt.onhandquantity,,Updated,Y,N,Y,N,,,,99999,Updated,16,Y,N,SYSDATE,19,,,,,DateTime,
181,Purchase Order,64B971D786A646DC9656534AABB13FA9,Prereserved Qty,2,28,,,,,,,M_Reservation_Stock,ReservationStock,,org.openbravo.model.materialmgmt.onhandquantity,,Updatedby,Y,N,Y,N,,,,99999,Updatedby,30,Y,N,,32,,,,,Search,
181,Purchase Order,64B971D786A646DC9656534AABB13FA9,Prereserved Qty,2,28,,,,,,,M_Reservation_Stock,ReservationStock,,org.openbravo.model.materialmgmt.onhandquantity,CEF0AE69A5DBF9DCE040007F010028FE,Client,Y,N,N,N,,,,,AD_Client_ID,19,Y,N,@AD_CLIENT_ID@,32,,,,,TableDir,
181,Purchase Order,64B971D786A646DC9656534AABB13FA9,Prereserved Qty,2,28,,,,,,,M_Reservation_Stock,ReservationStock,,org.openbravo.model.materialmgmt.onhandquantity,CEF0AE69A5DCF9DCE040007F010028FE,Organization,Y,N,N,N,,,,,AD_Org_ID,19,Y,N,@AD_ORG_ID@,32,,,,,TableDir,
181,Purchase Order,64B971D786A646DC9656534AABB13FA9,Prereserved Qty,2,28,,,,,,,M_Reservation_Stock,ReservationStock,,org.openbravo.model.materialmgmt.onhandquantity,CEF0AE69A5DFF9DCE040007F010028FE,Purchase Order Line,Y,N,N,N,,,,,C_Orderline_ID,30,N,Y,,32,,,,,Search,
181,Purchase Order,64B971D786A646DC9656534AABB13FA9,Prereserved Qty,2,28,,,,,,,M_Reservation_Stock,ReservationStock,,org.openbravo.model.materialmgmt.onhandquantity,CEF0AE69A5DDF9DCE040007F010028FE,Active,Y,N,N,N,,,,,Isactive,20,Y,Y,Y,1,,,,,YesNo,
181,Purchase Order,64B971D786A646DC9656534AABB13FA9,Prereserved Qty,2,28,,,,,,,M_Reservation_Stock,ReservationStock,,org.openbravo.model.materialmgmt.onhandquantity,CEF0AE69A5DAF9DCE040007F010028FE,Reservation Stock,Y,N,N,N,,,,,M_Reservation_Stock_ID,13,Y,N,,32,,,,,ID,
181,Purchase Order,1011100001,Basic Discounts,1,30,,,,,lineNo,,C_Order_Discount,OrderDiscount,,org.openbravo.model.common.order,1011100023,Line No.,Y,Y,N,N,,,,10,Line,11,Y,Y,"@SQL=SELECT COALESCE(MAX(LINE),0)+10 AS DefaultValue FROM C_ORDER_DISCOUNT WHERE C_ORDER_ID=@C_ORDER_ID@",12,,,,@Processed@='Y',Integer,
181,Purchase Order,1011100001,Basic Discounts,1,30,,,,,lineNo,,C_Order_Discount,OrderDiscount,,org.openbravo.model.common.order,1011100018,Basic Discount,Y,Y,N,N,,,,20,C_Discount_ID,19,Y,Y,,32,,,,@Processed@='Y',TableDir,
181,Purchase Order,1011100001,Basic Discounts,1,30,,,,,lineNo,,C_Order_Discount,OrderDiscount,,org.openbravo.model.common.order,1011100021,Cascade,Y,Y,N,N,,,,30,Cascade,20,Y,Y,N,1,,,,@Processed@='Y',YesNo,
